Configuration,,,,,,Position,,,Force and Moment,,,,,,Tool Deflection,,,Tool Holder Deflection,,,CAD- CNC = tool+springback,,,CAD- Robot = Robot deflection+tool+holder+springback,,,Springback,,,Rob def,,,,VJM Prediction ,,
-19.16,48.24,17.31,-179.95,-24.47,0,23.207,-0.105,-47,55.2368,204.102,375.977,43.9178,-6.05164,-3.2135,-0.051682737,-0.191135981,-0.001673098,-0.005894516647,-0.02178703677,-0.0003553509018,0.82906,0.8621955,0.48309,1.53165,1.50015,0.60248,0.777377263,0.671059519,0.481416902,0.6966954834,0.6161674632,0.1190346491,,0.3008632155,0.8661330982,-0.1696068581
-19.16,48.24,17.31,-179.95,-24.47,0,15.764,17.031,-47,219.116,60.6689,383.057,23.3917,-34.7809,-5.16357,-0.205142963,-0.056879348,-0.001704604,-0.02338761315,-0.006478706334,-0.000362042493,0.82906,0.8621955,0.48309,1.53165,1.50015,0.60248,0.623917037,0.805316152,0.481385396,0.6792023868,0.6314757937,0.1190279575,,0.2099956846,0.6981031486,-0.05370360134
-19.16,48.24,17.31,-179.95,-24.47,0,-3.487,22.944,-47,189.636,-122.864,384.521,-8.81653,-35.8521,-4.79736,-0.177602511,0.114985594,-0.001711118,-0.02024338752,0.01311232321,-0.0003634261779,0.82906,0.8621955,0.48309,1.53165,1.50015,0.60248,0.651457489,0.747209906,0.481378882,0.6823466125,0.6248421768,0.1190265738,,0.2269282229,0.7284137414,0.09572338654
-19.16,48.24,17.31,-179.95,-24.47,0,-19.265,12.939,-47,47.6685,-244.934,374.146,-33.9111,-16.5802,-3.81775,-0.044692838,0.229313051,-0.00166495,-0.005090493636,0.0261432696,-0.0003536203504,0.82906,0.8621955,0.48309,1.53165,1.50015,0.60248,0.784367162,0.632882449,0.48142505,0.6974995064,0.6118112304,0.1190363796,,0.3016652726,0.8602781862,0.1940562888
-19.16,48.24,17.31,-179.95,-24.47,0,-21.951,-6.952,-47.5,-112.122,-234.68,368.286,-36.4929,10.0433,-1.8219,0.104956442,0.219732878,-0.001638873,0.01196686373,0.02504958483,-0.00034808183,0.8283,0.862271875,0.4828625,1.5363125,1.5050125,0.602375,0.723343558,0.642538997,0.481223627,0.6960456363,0.6176910402,0.1191644182,,0.3925848522,1.028468237,0.1873177535
-19.16,48.24,17.31,-179.95,-24.47,0,-9.714,-20.876,-47.5,-258.545,-65.4297,393.677,-10.5286,36.2457,-1.58386,0.242065022,0.061291898,-0.001751863,0.02759641012,0.006985089619,-0.0003720798798,0.8283,0.862271875,0.4828625,1.5363125,1.5050125,0.602375,0.586234978,0.800979977,0.481110637,0.6804160899,0.6357555354,0.1191404201,,0.5014266003,1.25604791,0.04802961709
-19.16,48.24,17.31,-179.95,-24.47,0,10.265,-20.611,-47.5,-218.018,110.84,370.117,21.3684,34.5703,-1.51978,0.204134316,-0.10378,-0.001647021,0.02327118161,-0.01183096963,-0.0003498123814,0.8283,0.862271875,0.4828625,1.5363125,1.5050125,0.602375,0.624165684,0.758491875,0.481215479,0.6847413184,0.6309096554,0.1191626876,,0.4564035223,1.154299125,-0.09292186616
-19.16,48.24,17.31,-179.95,-24.47,0,22.128,-6.367,-47.5,-38.6353,215.82,377.686,42.8741,9.93347,-2.97546,0.036194674,-0.202091275,-0.001680703,0.004124701568,-0.02303716061,-0.000356966146,0.8283,0.862271875,0.4828625,1.5363125,1.5050125,0.602375,0.792105326,0.6601806,0.481181797,0.7038877984,0.6197034644,0.1191555339,,0.3572060144,0.9738597371,-0.1783585078
-19.16,48.24,17.31,-179.95,-24.47,0,18.774,13.33,-47.5,143.86,160.889,374.512,38.1775,-20.343,-4.422,-0.134698066,-0.15066948,-0.001666578,-0.01535554802,-0.01717428077,-0.0003539662717,0.8283,0.862271875,0.4828625,1.5363125,1.5050125,0.602375,0.693601934,0.711602395,0.481195922,0.692656952,0.6255663442,0.1191585337,,0.2457337211,0.7595713466,-0.1329415705
-19.16,48.24,17.31,-179.95,-24.47,0,2.684,22.868,-47.5,236.084,-14.0991,375.244,10.7025,-39.2303,-5.33752,-0.221055839,0.013173284,-0.001669836,-0.02519977851,0.001503827731,-0.0003546581142,0.8283,0.862271875,0.4828625,1.5363125,1.5050125,0.602375,0.607244161,0.849098591,0.481192664,0.6828127215,0.6412367973,0.1191578419,,0.1922891723,0.6572894535,0.009097322517
-19.16,48.24,17.31,-179.95,-24.47,0,-16.075,16.486,-47.5,141.602,-188.599,377.197,-21.3684,-29.7546,-4.49524,-0.132608213,0.176578848,-0.001678527,-0.0151154932,0.02013061357,-0.0003565039726,0.8283,0.862271875,0.4828625,1.5363125,1.5050125,0.602375,0.695691787,0.685693027,0.481183973,0.6928970068,0.6226100114,0.119155996,,0.2500463869,0.7661748617,0.1507254726
-19.16,48.24,17.31,-179.95,-24.47,0,-22.729,-2.284,-48,-32.1655,-262.024,368.53,-38.269,-4.15649,-3.17688,0.030111694,0.245320664,-0.001639959,0.003433120547,0.02796768601,-0.0003483124442,0.82756,0.862348,0.48264,1.541,1.5099,0.60228,0.797448306,0.617027336,0.481000041,0.7100068795,0.619584314,0.1192916876,,0.346443493,0.9414640761,0.211202781
-19.16,48.24,17.31,-179.95,-24.47,0,-13.68,-18.294,-48,-203.796,-160.339,386.963,-25.6531,24.8749,-1.85852,0.190815244,0.150120929,-0.001721985,0.02175302049,0.01711424566,-0.0003657342098,0.82756,0.862348,0.48264,1.541,1.5099,0.60228,0.636744756,0.712227071,0.480918015,0.6916869795,0.6304377543,0.1192742658,,0.4640684869,1.17944663,0.1281305926
-19.16,48.24,17.31,-179.95,-24.47,0,5.773,-22.102,-48,-255.493,18.4937,385.62,3.97339,37.9669,-1.42822,0.239212668,-0.017345489,-0.001716009,0.02727084977,-0.001975179246,-0.0003644648868,0.82756,0.862348,0.48264,1.541,1.5099,0.60228,0.588347332,0.845002511,0.480923991,0.6861691502,0.6455768208,0.1192755351,,0.4923425244,1.23337099,-0.01569586401
-19.16,48.24,17.31,-179.95,-24.47,0,20.88,-9.267,-48,-145.691,175.903,375.366,33.5175,25.2594,-2.16064,0.136381346,-0.164731133,-0.001670379,0.01554975738,-0.01877701999,-0.0003547734212,0.82756,0.862348,0.48264,1.541,1.5099,0.60228,0.691178654,0.697616867,0.480969621,0.6978902426,0.62877498,0.1192852266,,0.4165396955,1.082925134,-0.1427560951
-19.16,48.24,17.31,-179.95,-24.47,0,20.943,9.124,-48,40.8936,210.938,377.686,44.101,-3.05786,-3.36914,-0.038327004,-0.197512944,-0.001680703,-0.004366457734,-0.02251577152,-0.000356966146,0.82756,0.862348,0.48264,1.541,1.5099,0.60228,0.789232996,0.664835056,0.480959297,0.7090735423,0.6250362285,0.1192830339,,0.3076534615,0.8789187642,-0.1715186149
-19.16,48.24,17.31,-179.95,-24.47,0,5.924,22.062,-48,208.801,90.5151,375.61,27.7039,-31.9702,-5.0354,-0.195520763,-0.084732163,-0.001671465,-0.02228801416,-0.009660812779,-0.0003550040354,0.82756,0.862348,0.48264,1.541,1.5099,0.60228,0.632039237,0.777615837,0.480968535,0.6911519858,0.6378911872,0.119284996,,0.2078359999,0.6877240677,-0.07383956813
-19.16,48.24,17.31,-179.95,-24.47,0,-13.555,18.387,-48,217.102,-88.4399,371.216,-2.96631,-38.4613,-4.76074,-0.203260039,0.082843724,-0.001651911,-0.02317275096,0.009441466887,-0.0003508510902,0.82756,0.862348,0.48264,1.541,1.5099,0.60228,0.624299961,0.779504276,0.480988089,0.690267249,0.6381105331,0.1192891489,,0.2013142164,0.6709327401,0.07252394723
-19.16,48.24,17.31,-179.95,-24.47,0,-22.713,2.439,-48,71.228,-240.051,377.686,-31.9794,-19.9677,-3.90015,-0.066661734,0.224765447,-0.001680703,-0.00760165579,0.02562302636,-0.000356966146,0.82756,0.862348,0.48264,1.541,1.5099,0.60228,0.760898266,0.637582553,0.480959297,0.7058383442,0.6219289736,0.1192830339,,0.2947666836,0.8517105838,0.1953351804
-19.16,48.24,17.31,-179.95,-24.47,0,-15.931,-16.117,-48.5,-110.84,-256.165,367.432,-38.7726,8.96301,-2.30713,0.103818055,0.239788819,-0.001635072,0.01183247511,0.02734048001,-0.0003472746805,0.82684,0.862423875,0.4824225,1.5457125,1.5148125,0.602195,0.723021945,0.622635056,0.480787428,0.7070400249,0.625048145,0.1194252253,,0.393894623,1.031198928,0.2109879466
-19.16,48.24,17.31,-179.95,-24.47,0,2.668,-22.504,-48.5,-258.484,-82.5806,393.066,-13.1927,35.202,-1.60217,0.242014897,0.077246162,-0.001749144,0.02759017555,0.00881164015,-0.0003715023992,0.82684,0.862423875,0.4824225,1.5457125,1.5148125,0.602195,0.584825103,0.785177713,0.480673356,0.6912823245,0.6435769848,0.1194009976,,0.501280586,1.255182784,0.0696093098
-19.16,48.24,17.31,-179.95,-24.47,0,19.258,-11.946,-48.5,-233.032,104.37,371.094,19.7205,35.9711,-1.56555,0.218117891,-0.097787253,-0.001651368,0.02487083203,-0.0111429443,-0.0003507357832,0.82684,0.862423875,0.4824225,1.5457125,1.5148125,0.602195,0.608722109,0.764636622,0.480771132,0.694001668,0.6412456807,0.1194217642,,0.4630113441,1.166008629,-0.08127595079
-19.16,48.24,17.31,-179.95,-24.47,0,21.785,6.241,-48.5,-61.6455,208.618,372.803,41.153,12.8265,-2.46277,0.057634321,-0.195344299,-0.001658973,0.006576641019,-0.02226827833,-0.0003523510274,0.82684,0.862423875,0.4824225,1.5457125,1.5148125,0.602195,0.769205679,0.667079576,0.480763527,0.712295859,0.6301203467,0.119420149,,0.3620165323,0.9769951398,-0.167227945
-19.16,48.24,17.31,-179.95,-24.47,0,8.822,20.874,-48.5,129.761,163.879,374.756,38.4247,-18.1183,-4.16565,-0.121556956,-0.153393999,-0.001667664,-0.01385300009,-0.01749046262,-0.0003541968858,0.82684,0.862423875,0.4824225,1.5457125,1.5148125,0.602195,0.705283044,0.709029876,0.480754836,0.7050194999,0.6348981624,0.1194183031,,0.2517065655,0.7698955323,-0.1316241116
-19.16,48.24,17.31,-179.95,-24.47,0,-10.82,19.912,-48.5,239.746,-8.42285,377.197,11.5723,-39.1663,-5.32837,-0.224457612,0.007957743,-0.001678527,-0.02558959022,0.0009018722351,-0.0003565039726,0.82684,0.862423875,0.4824225,1.5457125,1.5148125,0.602195,0.602382388,0.854466132,0.480743973,0.6932829098,0.6514867528,0.119415996,,0.1930196347,0.6607188307,0.008862078924
-19.16,48.24,17.31,-179.95,-24.47,0,-22.314,3.956,-48.5,145.386,-189.697,373.291,-21.1029,-29.9927,-4.40369,-0.136056883,0.17764525,-0.001661145,-0.0155156634,0.02024932989,-0.0003528122557,0.82684,0.862423875,0.4824225,1.5457125,1.5148125,0.602195,0.690783117,0.684778625,0.480761355,0.7033568366,0.6321392951,0.1194196877,,0.2484707024,0.761877014,0.1567300692
-19.16,48.24,17.31,-179.95,-24.47,0,-16.86,-14.869,-49,-34.2407,-261.597,365.356,-37.6831,-3.81775,-3.12195,0.03213902,0.244874564,-0.001625834,0.003657960888,0.02792027681,-0.0003453125698,0.82614,0.8624995,0.48221,1.55045,1.51975,0.60212,0.79400098,0.617624936,0.480584166,0.7206520391,0.6293302232,0.1195646874,,0.3485514118,0.9445152494,0.2172711066
-19.16,48.24,17.31,-179.95,-24.47,0,-0.337,-22.478,-49,-205.383,-160.4,391.968,-25.3052,25.0031,-1.64795,0.192328817,0.150077958,-0.001744258,0.0219235097,0.01711679731,-0.0003704646355,0.82614,0.8624995,0.48221,1.55045,1.51975,0.60212,0.633811183,0.712421542,0.480465742,0.7023864903,0.6401337027,0.1195395354,,0.4706832307,1.196328938,0.1351962592
-19.16,48.24,17.31,-179.95,-24.47,0,17.299,-14.356,-49,-258.667,23.7427,391.479,5.08118,38.1958,-1.474,0.242122993,-0.022341737,-0.001742082,0.02760720672,-0.002538680688,-0.0003700024621,0.82614,0.8624995,0.48221,1.55045,1.51975,0.60212,0.584017007,0.840157763,0.480467918,0.6967027933,0.6547118193,0.1195399975,,0.4967581647,1.24510707,-0.01372829249
-19.16,48.24,17.31,-179.95,-24.47,0,22.01,4.574,-49,-137.939,176.88,371.826,33.783,23.8953,-2.02332,0.129028216,-0.165648447,-0.001654626,0.01471856115,-0.01888140479,-0.0003514276256,0.82614,0.8624995,0.48221,1.55045,1.51975,0.60212,0.697111784,0.696851053,0.480555374,0.7095914388,0.6383690952,0.1195585724,,0.4047253777,1.055941576,-0.1393391493
-19.16,48.24,17.31,-179.95,-24.47,0,10.147,20.06,-49,50.6592,209.656,376.587,43.7988,-4.72412,-3.35999,-0.047540484,-0.196232633,-0.001675812,-0.005411595184,-0.0223757683,-0.0003559274372,0.82614,0.8624995,0.48221,1.55045,1.51975,0.60212,0.778599516,0.666266867,0.480534188,0.7188984048,0.6348747317,0.1195540726,,0.2978973308,0.858207612,-0.1670526665
-19.16,48.24,17.31,-179.95,-24.47,0,-9.357,20.44,-49,208.862,79.2847,370.85,25.6073,-32.3547,-4.86145,-0.195560622,-0.07411587,-0.001650283,-0.02229384258,-0.008458084963,-0.000350505169,0.82614,0.8624995,0.48221,1.55045,1.51975,0.60212,0.630579378,0.78838363,0.480559717,0.7020161574,0.648792415,0.1195594948,,0.2044040961,0.6776925316,-0.06127524861
-19.16,48.24,17.31,-179.95,-24.47,0,-21.815,5.429,-49,189.758,-111.145,377.319,-6.66504,-35.1288,-4.46777,-0.177582191,0.10414584,-0.00167907,-0.02025108687,0.01186670049,-0.0003566192797,0.82614,0.8624995,0.48221,1.55045,1.51975,0.60212,0.648557809,0.75835366,0.48053093,0.7040589131,0.6453837995,0.1195533807,,0.2262984801,0.724182046,0.09402913672
-19.16,48.24,17.31,-179.95,-24.47,0,-17.693,-13.57,-49.5,45.7764,-243.042,376.465,-32.7576,-16.1499,-3.7262,-0.042733253,0.22752107,-0.001675269,-0.004881094965,0.02594050839,-0.0003558121301,0.82546,0.862574875,0.4820025,1.5552125,1.5247125,0.602055,0.782726747,0.635053805,0.480327231,0.724871405,0.6361971166,0.1196966879,,0.3130436911,0.8871195428,0.2034500383
-19.16,48.24,17.31,-179.95,-24.47,0,-0.422,-22.294,-49.5,-103.821,-236.816,360.352,-35.8887,9.0271,-1.58386,0.097288511,0.221573438,-0.001603566,0.01108494937,0.0252712743,-0.0003405830893,0.82546,0.862574875,0.4820025,1.5552125,1.5247125,0.602055,0.728171489,0.641001437,0.480398934,0.7186675506,0.6368663507,0.1197119169,,0.3852555013,1.010232535,0.2014530818
-19.16,48.24,17.31,-179.95,-24.47,0,17.167,-14.23,-49.5,-263.855,-57.6782,386.719,-8.64258,36.4563,-1.45569,0.246972422,0.053840263,-0.0017209,0.02816064834,0.006150031349,-0.0003655035957,0.82546,0.862574875,0.4820025,1.5552125,1.5247125,0.602055,0.578487578,0.808734612,0.4802816,0.7015918517,0.6559875937,0.1196869964,,0.4956638134,1.238377002,0.05530027901
-19.16,48.24,17.31,-179.95,-24.47,0,21.829,4.55,-49.5,-208.008,127.991,375.854,24.0967,32.8217,-1.64795,0.194584967,-0.119905525,-0.00167255,0.0221957227,-0.01366430231,-0.0003552346496,0.82546,0.862574875,0.4820025,1.5552125,1.5247125,0.602055,0.630875033,0.74266935,0.48032995,0.7075567773,0.6484733227,0.1196972654,,0.4478707742,1.139296992,-0.0972100162
-19.16,48.24,17.31,-179.95,-24.47,0,10.053,19.903,-49.5,-28.5645,215.576,372.803,42.8925,7.62634,-2.72827,0.026586057,-0.201768206,-0.001658973,0.003042660323,-0.0230073734,-0.0003523510274,0.82546,0.862574875,0.4820025,1.5552125,1.5247125,0.602055,0.798873943,0.660806669,0.480343527,0.7267098397,0.6391302516,0.119700149,,0.3391962432,0.9324340533,-0.1707052645
-19.16,48.24,17.31,-179.95,-24.47,0,-9.293,20.27,-49.5,159.607,139.099,376.709,34.6161,-23.2544,-4.30298,-0.149475608,-0.130078204,-0.001676355,-0.01703769715,-0.01484094945,-0.0003560427443,0.82546,0.862574875,0.4820025,1.5552125,1.5247125,0.602055,0.675984392,0.732496671,0.480326145,0.7127148028,0.6472966756,0.1196964573,,0.2370423708,0.743937636,-0.109472121
-19.16,48.24,17.31,-179.95,-24.47,0,-21.642,5.372,-49.5,220.337,-50.5981,373.047,4.422,-37.4542,-4.93469,-0.206190041,0.047492773,-0.001660059,-0.02351413795,0.005405449134,-0.0003525816416,0.82546,0.862574875,0.4820025,1.5552125,1.5247125,0.602055,0.619269959,0.815082102,0.480342441,0.7062383621,0.6567321759,0.1196999184,,0.2051550867,0.6818284247,0.04599639062
-19.16,48.24,17.31,-179.95,-24.47,0,-17.541,-13.47,-50,112.793,-218.018,380.249,-26.4954,-25.589,-4.1748,-0.105434252,0.2041062,-0.001692108,-0.01203253384,0.02327006935,-0.0003593885399,0.8248,0.86265,0.4818,1.56,1.5297,0.602,0.719365748,0.6585438,0.480107892,0.7231674662,0.6437799306,0.1198406115,,0.2786624198,0.8261562788,0.1844371583
-19.16,48.24,17.31,-179.95,-24.47,0,-0.405,-22.113,-50,-81.0547,-256.47,373.535,-37.674,3.44238,-2.71912,0.075991362,0.239959777,-0.001662231,0.008655646693,0.02736850121,-0.0003530428699,0.8248,0.86265,0.4818,1.56,1.5297,0.602,0.748808638,0.622690223,0.480137769,0.7265443533,0.6396814988,0.1198469571,,0.3843810708,1.01907474,0.2183405181
-19.16,48.24,17.31,-179.95,-24.47,0,17.036,-14.104,-50,-237.671,-119.995,391.846,-18.7775,30.6976,-1.64795,0.222472303,0.112143486,-0.001743715,0.02536642605,0.01279992303,-0.0003703493284,0.8248,0.86265,0.4818,1.56,1.5297,0.602,0.602327697,0.750506514,0.480056285,0.7098335739,0.654250077,0.1198296507,,0.4857114376,1.223287562,0.1073226307
-19.16,48.24,17.31,-179.95,-24.47,0,21.649,4.526,-50,-255.005,101.501,379.272,17.7246,38.0768,-2.11487,0.238553974,-0.095120072,-0.00168776,0.02721077869,-0.01083746431,-0.0003584651381,0.8248,0.86265,0.4818,1.56,1.5297,0.602,0.586246026,0.767529928,0.48011224,0.7079892213,0.6562125357,0.1198415349,,0.4773463669,1.196810668,-0.07414273033
-19.16,48.24,17.31,-179.95,-24.47,0,9.959,19.747,-50,-93.5059,208.74,380.493,39.9536,17.3859,-2.35291,0.087344108,-0.195371139,-0.001693194,0.00997259692,-0.02227784335,-0.000359619154,0.8248,0.86265,0.4818,1.56,1.5297,0.602,0.737455892,0.667278861,0.480106806,0.7252274031,0.6447721567,0.1198403808,,0.3824405389,1.019292992,-0.1645374791
-19.16,48.24,17.31,-179.95,-24.47,0,-9.23,20.099,-50,109.375,189.88,372.559,41.3635,-14.1998,-4.01001,-0.102473596,-0.177589492,-0.001657888,-0.01167717935,-0.02025987895,-0.0003521204133,0.8248,0.86265,0.4818,1.56,1.5297,0.602,0.722326404,0.685060508,0.480142112,0.7235228207,0.6467901211,0.1198478796,,0.2615324315,0.7868941531,-0.1505246416
-19.16,48.24,17.31,-179.95,-24.47,0,-21.468,5.315,-50,234.985,13.0615,379.639,15.2344,-37.5092,-5.19104,-0.219893143,-0.012067051,-0.001689394,-0.02507718302,-0.001387745437,-0.0003588120045,0.8248,0.86265,0.4818,1.56,1.5297,0.602,0.604906857,0.850582949,0.480110606,0.710122817,0.6656622546,0.119841188,,0.2025415276,0.6828511051,-0.005357145926
-19.16,48.24,17.31,-179.95,-24.47,0,-16.425,-14.538,-50.5,152.893,-173.401,374.268,-17.7521,-30.4871,-4.35791,-0.142944956,0.162350495,-0.001665493,-0.01631138562,0.01850845512,-0.0003537356575,0.82416,0.862724875,0.4816025,1.5648125,1.5347125,0.601955,0.681215044,0.70037438,0.479937007,0.7243411144,0.6534791699,0.1199987643,,0.2509463001,0.7701224628,0.1482210294
-19.16,48.24,17.31,-179.95,-24.47,0,1.126,-21.906,-50.5,-18.4937,-256.775,375.366,-36.3464,-6.28052,-3.12195,0.017457549,0.240231961,-0.001670379,0.001979612361,0.02740052699,-0.0003547734212,0.82416,0.862724875,0.4816025,1.5648125,1.5347125,0.601955,0.806702451,0.622492914,0.479932121,0.7386728876,0.644587098,0.1199977266,,0.3508210112,0.9578268229,0.2189680217
-19.16,48.24,17.31,-179.95,-24.47,0,17.829,-12.778,-50.5,-208.374,-171.875,390.006,-26.7883,24.7009,-1.83105,0.195049482,0.160676294,-0.001735527,0.02223960877,0.018335863,-0.0003686102708,0.82416,0.862724875,0.4816025,1.5648125,1.5347125,0.601955,0.629110518,0.702048581,0.479866973,0.7184128912,0.653651762,0.1199838897,,0.4673486288,1.186778803,0.1505052344
-19.16,48.24,17.31,-179.95,-24.47,0,21.106,5.972,-50.5,-265.93,20.5078,395.02,4.52271,38.5071,-1.474,0.248761002,-0.019343906,-0.001757839,0.02837602982,-0.002194617314,-0.0003733492028,0.82416,0.862724875,0.4816025,1.5648125,1.5347125,0.601955,0.575398998,0.843380969,0.479844661,0.7122764702,0.6697930077,0.1199791508,,0.4971893921,1.24551184,-0.007976506926
-19.16,48.24,17.31,-179.95,-24.47,0,8.49,20.225,-50.5,-142.944,184.814,376.587,34.6344,24.2065,-2.10571,0.133595819,-0.172972803,-0.001675812,0.01524809879,-0.01972414782,-0.0003559274372,0.82416,0.862724875,0.4816025,1.5648125,1.5347125,0.601955,0.690564181,0.689752072,0.479926688,0.7254044012,0.6522634772,0.1199965726,,0.4067265793,1.061243556,-0.1453238509
-19.16,48.24,17.31,-179.95,-24.47,0,-11.822,18.476,-50.5,47.4854,202.332,377.197,42.453,-4.55933,-3.05786,-0.044558625,-0.189218685,-0.001678527,-0.005072422282,-0.02158782125,-0.0003565039726,0.82416,0.862724875,0.4816025,1.5648125,1.5347125,0.601955,0.779601375,0.67350619,0.479923973,0.7355800777,0.6503998037,0.119995996,,0.3007838145,0.8642855887,-0.1621631913
-19.16,48.24,17.31,-179.95,-24.47,0,-21.816,2.277,-50.5,213.196,68.2373,379.395,23.996,-32.9224,-4.93469,-0.199483377,-0.063687266,-0.001688308,-0.02275110203,-0.00727553708,-0.0003585813903,0.82416,0.862724875,0.4816025,1.5648125,1.5347125,0.601955,0.624676623,0.799037609,0.479914192,0.717901398,0.6647120879,0.1199939186,,0.2153229926,0.7075226456,-0.05140256415
-19.16,48.24,17.31,-179.95,-24.47,0,-15.249,-15.513,-51,184.814,-129.761,383.911,-9.54895,-34.3231,-4.51355,-0.172798998,0.121514013,-0.001708404,-0.01971727203,0.01385130122,-0.0003628496425,0.82354,0.8627995,0.48141,1.56965,1.53975,0.60192,0.650741002,0.741285487,0.479701596,0.726392728,0.6630991988,0.1201471504,,0.2418484628,0.76151576,0.1120967034
-19.69,48.22,17.57,-179.95,-24.23,0,2.622,-21.594,-51,28.6865,-247.742,376.465,-33.5083,-13.4399,-3.53394,-0.026685947,0.231767732,-0.001675269,-0.00305511523,0.0264360914,-0.0003558121301,0.82354,0.8627995,0.48141,1.56965,1.53975,0.60192,0.796854053,0.631031768,0.479734731,0.7430548848,0.6505144086,0.1201541879,,0.3234737256,0.9073263336,0.2148288252
-20.14,48.57,16.74,-179.95,-24.7,0,19.261,-10.109,-51,-137.207,-177.612,371.03,-28.3447,13.7329,-1.54724,0.128440851,0.166038547,-0.001651084,0.01464430538,0.01894785665,-0.0003506752942,0.82354,0.8627995,0.48141,1.56965,1.53975,0.60192,0.695099149,0.696760953,0.479758916,0.7314656946,0.6580026433,0.1201593247,,0.4081817775,1.069774568,0.1597512055
-20.12,49.08,15.53,-179.95,-25.4,0,19.913,8.757,-51,-266.235,-23.9258,396.973,-3.04871,37.2803,-1.48315,0.249022878,0.022236261,-0.00176653,0.02840764784,0.002547269806,-0.0003751950612,0.82354,0.8627995,0.48141,1.56965,1.53975,0.60192,0.574517122,0.840563239,0.47964347,0.7177023522,0.6744032302,0.1201348049,,0.4997235466,1.272377194,0.03553947705
-19.68,49.39,14.8,-179.95,-25.82,0,5.571,21.028,-51,-181.519,155.151,374.634,28.8483,29.1687,-1.77612,0.169680162,-0.14519766,-0.001667121,0.0193642328,-0.0165578829,-0.0003540815788,0.82354,0.8627995,0.48141,1.56965,1.53975,0.60192,0.653859838,0.71760184,0.479742879,0.7267457672,0.6603926171,0.1201559184,,0.4303036276,1.127275024,-0.1165691432
-19.13,49.23,15.19,-179.95,-25.59,0,-14.141,16.53,-51,13.0615,220.764,374.39,43.8812,1.17188,-3.0304,-0.012336682,-0.206446,-0.001666036,-0.001398412174,-0.02355402507,-0.0003538509646,0.82354,0.8627995,0.48141,1.56965,1.53975,0.60192,0.811203318,0.6563535,0.479743964,0.7447115878,0.6533964749,0.120156149,,0.3217314297,0.9189717174,-0.1762896356
